external_id,long,lat,status,tiempo_sin_luz,fraccion_id
"SL-DUMMY_SC-av belgrano 3195 31-5",-58.410813470000001,-34.615214790000003,1,0,003_16
"SL-DUMMY_SC-av belgrano 3198 31-6",-58.410899299999997,-34.615384769999999,1,0,003_17
"SL-DUMMY_SC-av belgrano 3212 32-2",-58.411443329999997,-34.615213330000003,1,0,003_16
"SL-DUMMY_SC-av belgrano 3207 32-1",-58.411443329999997,-34.615213330000003,1,0,003_16
"SL-DUMMY_SC-av belgrano 3239 32-3",-58.411443329999997,-34.615213330000003,1,0,003_16
"SL-DUMMY_SC-av belgrano 3246 32-4",-58.411443329999997,-34.615213330000003,1,0,003_16
"SL-DUMMY_SC-av belgrano 3263 32-5",-58.412005090000001,-34.615274489999997,1,0,003_16
"SL-DUMMY_SC-av belgrano 3268 32-6",-58.412080660000001,-34.615455369999999,1,0,003_17
"SL-DUMMY_SC-av belgrano 3291 32-7",-58.412604999999999,-34.615318330000001,1,0,003_16
"SL-DUMMY_SC-av belgrano 3294 32-8",-58.412448570000002,-34.615471589999999,1,0,003_17
"SL-DUMMY_SC-av belgrano 3009 30-1",-58.408579009999997,-34.615033730000000,1,0,003_14
"SL-DUMMY_SC-av belgrano 3012 30-2",-58.408632650000001,-34.615208119999998,1,0,003_17
"SL-DUMMY_SC-av belgrano 3093 30-5",-58.409499009999998,-34.615133059999998,1,0,003_14
"SL-DUMMY_SC-av belgrano 3056 30-4",-58.409244200000003,-34.615272130000001,1,0,003_17
"SL-DUMMY_SC-av belgrano 3094 30-6",-58.409461460000003,-34.615298619999997,1,0,003_17
"SL-DUMMY_SC-av belgrano 2997 29-9",-58.408199400000001,-34.614990769999999,1,0,003_14
"SL-DUMMY_SC-av belgrano 2977 29-7",-58.407778299999997,-34.614946619999998,1,0,003_14
"SL-DUMMY_SC-av belgrano 2986 29-10",-58.408054559999997,-34.615140879999998,1,0,003_17
"SL-DUMMY_SC-av belgrano 2956 29-8",-58.407587860000000,-34.615083480000003,1,0,003_17
"SL-DUMMY_SC-av belgrano 2944 29-6",-58.407188329999997,-34.614943330000003,1,0,003_18
"SL-DUMMY_SC-av belgrano 2920 29-4",-58.406931669999999,-34.614736669999999,1,0,003_14
"SL-DUMMY_SC-av belgrano 2906 29-2",-58.406371669999999,-34.614680000000000,1,0,003_14
"SL-DUMMY_SC-av belgrano 2947 29-5",-58.406731669999999,-34.614866669999998,1,0,003_14
"SL-DUMMY_SC-av belgrano 2927 29-3",-58.406931669999999,-34.614736669999999,1,0,003_14
"SL-DUMMY_SC-av belgrano 2909 29-1",-58.406371669999999,-34.614680000000000,1,0,003_14
"SL-DUMMY_SC-av belgrano 2886 28-6",-58.405843330000003,-34.614796669999997,1,0,003_18
"SL-DUMMY_SC-av belgrano 2858 28-4",-58.405455000000003,-34.614521670000002,1,0,003_14
"SL-DUMMY_SC-av belgrano 2814 28-2",-58.405095000000003,-34.614693330000001,1,0,003_18
"SL-DUMMY_SC-av belgrano 2881 28-5",-58.405650000000001,-34.614719999999998,1,0,003_14
"SL-DUMMY_SC-av belgrano 2853 28-3",-58.405455000000003,-34.614521670000002,1,0,003_14
"SL-DUMMY_SC-av belgrano 2811 28-1",-58.405095000000003,-34.614693330000001,1,0,003_18
CityTouch-19996,-58.491838100000002,-34.586652110000003,1,0,012_21
"SL-DUMMY_SC-fernandez cruz 2610 26-2ca",-58.439384089999997,-34.656550160000002,1,0,008_14
"SL-DUMMY_SC-fernandez cruz 2610 26-2cb",-58.439365000000002,-34.656604999999999,1,0,008_14
"SL-DUMMY_SC-fernandez cruz 2610 26-2cc",-58.439325080000003,-34.656563390000002,1,0,008_14
"SL-DUMMY_SC-fernandez cruz 5410 54-2ca",-58.466211670000000,-34.679416670000002,1,0,008_7
"SL-DUMMY_SC-fernandez cruz 5410 54-2cb",-58.466211670000000,-34.679416670000002,1,0,008_7
"SL-DUMMY_SC-fernandez cruz 5410 54-2cc",-58.466211670000000,-34.679416670000002,1,0,008_7
"SL-DUMMY_SC-fernandez cruz 5450 54-4ca",-58.466446670000003,-34.679769999999998,1,0,008_7
"SL-DUMMY_SC-fernandez cruz 5450 54-4cb",-58.466446670000003,-34.679769999999998,1,0,008_7
"SL-DUMMY_SC-fernandez cruz 5450 54-4cc",-58.466446670000003,-34.679769999999998,1,0,008_7
"SL-DUMMY_SC-dorrego 2 10p-0",-58.455435000000001,-34.597798330000003,1,0,015_9
"SL-DUMMY_SC-dorrego 58 30p-0",-58.454971669999999,-34.597533329999997,1,0,015_15
"SL-DUMMY_SC-dorrego 102 10p-1",-58.454760000000000,-34.597308329999997,1,0,015_9
"SL-DUMMY_SC-dorrego 154 30p-1",-58.454401670000003,-34.597085000000000,1,0,015_15
"SL-DUMMY_SC-dorrego 184 50p-1",-58.454023329999998,-34.596879999999999,1,0,015_15
"SL-DUMMY_SC-dorrego 206 10p-2",-58.453738330000000,-34.596580000000003,1,0,015_9
"SL-DUMMY_SC-dorrego 250 30p-2",-58.453389999999999,-34.596346670000003,1,0,015_9
"SL-DUMMY_SC-dorrego 298 50p-2",-58.452983330000002,-34.596036669999997,1,0,015_9
"SL-DUMMY_SC-dorrego 316 20p-3",-58.452546669999997,-34.595773330000000,1,0,015_9
"SL-DUMMY_SC-dorrego 366 40p-3",-58.452111670000001,-34.595486670000000,1,0,015_9
"SL-DUMMY_SC-dorrego 390 50p-3",-58.451808329999999,-34.595273329999998,1,0,015_9
"SL-DUMMY_SC-dorrego 804 10p-8",-58.447450000000003,-34.591568330000001,1,0,015_11
"SL-DUMMY_SC-dorrego 884 30p-8",-58.447001669999999,-34.591251669999998,1,0,015_11
"SL-DUMMY_SC-dorrego 920 20p-9",-58.446660000000001,-34.590653330000002,1,0,015_11
"SL-DUMMY_SC-dorrego 960 50p-9",-58.446518330000004,-34.590233329999997,1,0,015_11
"SL-DUMMY_SC-dorrego 1034 20p-10",-58.446176670000000,-34.589419999999997,1,0,015_11
"SL-DUMMY_SC-dorrego 1098 40p-10",-58.445968329999999,-34.588745000000003,1,0,015_11
"SL-DUMMY_SC-dorrego 1160 20p-11",-58.445816669999999,-34.588111670000004,1,0,015_11
"SL-DUMMY_SC-dorrego 1202 10p-12",-58.445633330000000,-34.587434999999999,1,0,015_11
"SL-DUMMY_SC-dorrego 1290 30p-12",-58.445493329999998,-34.586815000000001,1,0,015_11
"SL-DUMMY_SC-dorrego 1336 20p-13",-58.445245000000000,-34.586161670000003,1,0,015_11
"SL-DUMMY_SC-dorrego 1404 10p-14",-58.445101670000000,-34.585521669999999,1,0,015_11
"SL-DUMMY_SC-dorrego 1484 30p-14",-58.444845000000001,-34.584834999999998,1,0,015_11
"SL-DUMMY_SC-dorrego 1453 20i-14",-58.444938329999999,-34.585034999999998,1,0,015_11
"SL-DUMMY_SC-dorrego 1397 30i-13",-58.445173330000003,-34.585793330000001,1,0,015_11
"SL-DUMMY_SC-dorrego 1315 10i-13",-58.445488330000003,-34.586398330000002,1,0,015_11
"SL-DUMMY_SC-dorrego 1267 20i-12",-58.445610000000002,-34.587074999999999,1,0,015_11
"SL-DUMMY_SC-dorrego 1199 30i-11",-58.445704999999997,-34.587801669999998,1,0,015_11
"SL-DUMMY_SC-Mendoza 910 10P-9",-58.442035529999998,-34.551971100000003,1,0,013_12
"SL-DUMMY_SC-Mendoza 950 20P-9",-58.442389589999998,-34.552180970000002,1,0,013_12
"SL-DUMMY_SC-Mendoza 996 30P-9",-58.442727939999997,-34.552388000000001,1,0,013_12
"SL-DUMMY_SC-Mendoza 1002 10P-10",-58.443179000000001,-34.552672260000001,1,0,013_12
"SL-DUMMY_SC-Mendoza 1028 20P-10",-58.443522330000000,-34.552855620000003,1,0,013_12
"SL-DUMMY_SC-Mendoza 1062 30P-10",-58.443877850000000,-34.553051119999999,1,0,013_12
"SL-DUMMY_SC-Mendoza 1104 10P-11",-58.444279999999999,-34.553223330000002,1,0,013_12
"SL-DUMMY_SC-Mendoza 1130 20P-11",-58.444505479999997,-34.553466419999999,1,0,013_12
"SL-DUMMY_SC-Mendoza 1164 30P-11",-58.444741520000001,-34.553610010000000,1,0,013_12
"SL-DUMMY_SC-Mendoza 1186 40P-11",-58.444966819999998,-34.553729300000001,1,0,013_12
"SL-DUMMY_SC-Mendoza 1312 10P-13",-58.446643330000001,-34.554620000000000,1,0,013_12
"SL-DUMMY_SC-Mendoza 1358 20P-13",-58.446945769999999,-34.554931969999998,1,0,013_12
"SL-DUMMY_SC-Mendoza 1382 30P-13",-58.447323650000001,-34.554980569999998,1,0,013_12
"SL-DUMMY_SC-Mendoza 1402 10P-14",-58.447713329999999,-34.555151670000001,1,0,013_12
"SL-DUMMY_SC-Mendoza 1448 20P-14",-58.447994199999997,-34.555338429999999,1,0,013_12
"SL-DUMMY_SC-Mendoza 1470 30P-14",-58.448130999999997,-34.555601299999999,1,0,013_12
"SL-DUMMY_SC-cordoba 3980 39-4p",-58.422791670000002,-34.597756670000003,1,0,005_1
"SL-DUMMY_SC-cordoba 4144 41-4p",-58.425213329999998,-34.596803330000000,1,0,014_22
"SL-DUMMY_SC-cordoba 3228 20p-32",-58.412454959999998,-34.598080220000000,1,0,005_2
"SL-DUMMY_SC-cordoba 3553 30i-35",-58.416790749999997,-34.597802320000000,1,0,014_23
"SL-DUMMY_SC-av directorio 3201 10i-32 2",-58.471483399999997,-34.636604110000000,1,0,010_19
"SL-DUMMY_SC-av directorio 3149 10i-31 2",-58.470751669999999,-34.636479999999999,1,0,007_8
"SL-DUMMY_SC-av directorio 3198 20p-31 2",-58.471071670000001,-34.636518330000001,1,0,007_8
"SL-DUMMY_SC-av directorio 3118 10p-31 2",-58.470480000000002,-34.636299999999999,1,0,007_8
"SL-DUMMY_SC-av directorio 2974 20p-29 2",-58.469843330000003,-34.636141670000001,1,0,007_8
"SL-DUMMY_SC-av directorio 2918 10p-29 2",-58.469284999999999,-34.635905000000001,1,0,007_8
"SL-DUMMY_SC-cafayate 1163 10i-11",-58.512308640000001,-34.650737440000000,1,0,009_7
"SL-DUMMY_SC-cafayate 1220 10p-12",-58.511744999999998,-34.651331669999998,1,0,009_7
"SL-DUMMY_SC-cafayate 1246 20p-12",-58.511468330000000,-34.651468330000000,1,0,009_7
"SL-DUMMY_SC-cafayate 1268 30p-12",-58.511261670000003,-34.651615000000000,1,0,009_7
"SL-DUMMY_SC-cafayate 1296 40p-12",-58.510968329999997,-34.651796670000003,1,0,009_7
"SL-DUMMY_SC-cafayate 1312 10p-13",-58.510700000000000,-34.652046669999997,1,0,009_7
"SL-DUMMY_SC-cafayate 1340 20p-13",-58.510399999999997,-34.652241670000002,1,0,009_7
"SL-DUMMY_SC-cafayate 1364 30p-13",-58.510145000000001,-34.652496669999998,1,0,009_7
"SL-DUMMY_SC-cafayate 1392 40p-13",-58.509873329999998,-34.652643329999997,1,0,009_7
"SL-DUMMY_SC-cafayate 1412 10p-14",-58.509586669999997,-34.652826670000003,1,0,009_7
"SL-DUMMY_SC-cafayate 1422 20p-14",-58.509376670000002,-34.652970000000003,1,0,009_7
"SL-DUMMY_SC-cafayate 1436 30p-14",-58.509148330000002,-34.653129999999997,1,0,009_7
"SL-DUMMY_SC-cafayate 1488 40p-14",-58.508854999999997,-34.653334999999998,1,0,009_7
"SL-DUMMY_SC-cafayate 1509 10i-15",-58.508518330000001,-34.653641669999999,1,0,009_7
"SL-DUMMY_SC-cafayate 1549 20i-15",-58.508245000000002,-34.653824999999998,1,0,009_7
"SL-DUMMY_SC-cafayate 1571 30i-15",-58.507976669999998,-34.654018330000000,1,0,009_7
"SL-DUMMY_SC-cafayate 1593 40i-15",-58.507745000000000,-34.654184999999998,1,0,009_7
"SL-DUMMY_SC-cafayate 1625 10i-16",-58.507418330000000,-34.654428330000002,1,0,009_7
"SL-DUMMY_SC-cafayate 1661 20i-16",-58.507129999999997,-34.654613329999997,1,0,009_7
"SL-DUMMY_SC-cafayate 1681 30i-16",-58.506749999999997,-34.654800000000002,1,0,009_7
"SL-DUMMY_SC-leguizamon 1570 30p-15",-58.507326669999998,-34.653241670000000,1,0,009_7
"SL-DUMMY_SC-leguizamon 1524 20p-15",-58.507624999999997,-34.653055000000002,1,0,009_7
"SL-DUMMY_SC-leguizamon 1502 10p-15",-58.507811670000002,-34.652889999999999,1,0,009_7
"SL-DUMMY_SC-leguizamon 1493 40i-14",-58.508123329999997,-34.652724999999997,1,0,009_7
"SL-DUMMY_SC-leguizamon 1461 30i-14",-58.508396670000003,-34.652506670000001,1,0,009_7
"SL-DUMMY_SC-leguizamon 1435 20i-14",-58.508659999999999,-34.652329999999999,1,0,009_7
"SL-DUMMY_SC-leguizamon 1409 10i-14",-58.508933329999998,-34.652175000000000,1,0,009_7
"SL-DUMMY_SC-leguizamon 1393 40i-13",-58.509266670000002,-34.651923330000002,1,0,009_7
"SL-DUMMY_SC-leguizamon 1351 30i-13",-58.509583329999998,-34.651728329999997,1,0,009_7
"SL-DUMMY_SC-leguizamon 1329 20i-13",-58.509868330000003,-34.651524999999999,1,0,009_7
"SL-DUMMY_SC-leguizamon 1307 10i-13",-58.510098329999998,-34.651326670000003,1,0,009_7
"SL-DUMMY_SC-leguizamon 1291 20i-12",-58.510443549999998,-34.651217350000003,1,0,009_7
"SL-DUMMY_SC-leguizamon 1270 20p-12",-58.510640309999999,-34.651108129999997,1,0,009_7
"SL-DUMMY_SC-leguizamon 1244 10p-12",-58.510870980000000,-34.650971329999997,1,0,009_7
"SL-DUMMY_SC-leguizamon 1203 10i-12",-58.511096279999997,-34.650812459999997,1,0,009_7
"SL-DUMMY_SC-leguizamon 1189 10i-11",-58.511508329999998,-34.650370000000002,1,0,009_7
"SL-DUMMY_SC-leguizamon 1682 40p-16",-58.505935000000001,-34.654245000000003,1,0,009_7
"SL-DUMMY_SC-leguizamon 1668 30p-16",-58.506261670000001,-34.654086669999998,1,0,009_7
"SL-DUMMY_SC-leguizamon 1638 20p-16",-58.506515000000000,-34.653863330000000,1,0,009_7
"SL-DUMMY_SC-leguizamon 1611 10i-16",-58.506821670000001,-34.653723329999998,1,0,009_7
"SL-DUMMY_SC-leguizamon 1596 40p-15",-58.507004999999999,-34.653498329999998,1,0,009_7
"SL-DUMMY_SC-oliden 1492 30p-14",-58.504241669999999,-34.652938329999998,1,0,009_6
"SL-DUMMY_SC-oliden 1464 20p-14",-58.504551669999998,-34.652781670000003,1,0,009_6
"SL-DUMMY_SC-oliden 1434 10p-14",-58.504793329999998,-34.652586669999998,1,0,009_6
"SL-DUMMY_SC-oliden 1407 10i-14",-58.504995000000001,-34.652279999999998,1,0,009_6
"SL-DUMMY_SC-oliden 1397 50i-13",-58.505336669999998,-34.651998329999998,1,0,009_6
"SL-DUMMY_SC-oliden 1383 40i-13",-58.505521670000000,-34.651826669999998,1,0,009_6
"SL-DUMMY_SC-oliden 1361 30i-13",-58.505695000000003,-34.651649999999997,1,0,009_6
"SL-DUMMY_SC-oliden 1351 20i-13",-58.505911670000003,-34.651499999999999,1,0,009_6
"SL-DUMMY_SC-oliden 1307 10i-13",-58.506121669999999,-34.651276670000001,1,0,009_6
"SL-DUMMY_SC-oliden 1284 40p-12",-58.506414909999997,-34.651027880000001,1,0,009_6
"SL-DUMMY_SC-oliden 1236 20p-12",-58.506859249999998,-34.650642720000000,1,0,009_6
"SL-DUMMY_SC-oliden 1202 10p-12",-58.507106010000001,-34.650441930000000,1,0,009_6
"SL-DUMMY_SC-oliden 1187 40i-11",-58.507416669999998,-34.650230000000001,1,0,009_6
"SL-DUMMY_SC-oliden 1162 30p-11",-58.507734999999997,-34.650031669999997,1,0,009_6
"SL-DUMMY_SC-oliden 1132 20p-11",-58.507983330000002,-34.649818330000002,1,0,009_6
"SL-DUMMY_SC-oliden 1108 10p-11",-58.508203330000001,-34.649583329999999,1,0,009_6
"SL-DUMMY_SC-oliden 1098 20p-10",-58.508503099999999,-34.649405049999999,1,0,009_6
"SL-DUMMY_SC-oliden 1068 10p-10",-58.508717679999997,-34.649243970000001,1,0,009_6
"SL-DUMMY_SC-pieres 1106 10p-11",-58.505236670000002,-34.650436669999998,1,0,009_6
"SL-DUMMY_SC-pieres 1132 20p-11",-58.505068330000000,-34.650648330000003,1,0,009_6
"SL-DUMMY_SC-pieres 1160 30p-11",-58.504790000000000,-34.650856670000003,1,0,009_6
"SL-DUMMY_SC-pieres 1182 40p-11",-58.504635000000000,-34.651076670000002,1,0,009_6
"SL-DUMMY_SC-pieres 1208 10p-12",-58.504225099999999,-34.651430599999998,1,0,009_6
"SL-DUMMY_SC-pieres 1232 20p-12",-58.503955800000000,-34.651646939999999,1,0,009_6
"SL-DUMMY_SC-pieres 1254 30p-12",-58.503714400000000,-34.651847719999999,1,0,009_6
"SL-DUMMY_SC-pieres 1291 10i-12",-58.503459440000000,-34.652058009999998,1,0,009_6
"SL-DUMMY_SC-pilar 1685 30i-16",-58.507520000000000,-34.655335000000001,1,0,009_7
"SL-DUMMY_SC-pilar 1665 20i-16",-58.507784999999998,-34.655153329999997,1,0,009_7
"SL-DUMMY_SC-pilar 1607 10i-16",-58.508083329999998,-34.654958329999999,1,0,009_7
"SL-DUMMY_SC-J.P.Varela 39-3",-58.507350000000002,-34.604475000000001,1,0,011_4
"SL-DUMMY_SC-J.P.Varela 39-2",-58.507141670000003,-34.604281669999999,1,0,011_4
"SL-DUMMY_SC-J.P.Varela 39-1",-58.506846670000002,-34.604146669999999,1,0,011_4
"SL-DUMMY_SC-J.P.Varela 38-4",-58.506531670000001,-34.603903330000001,1,0,011_3
"SL-DUMMY_SC-J.P.Varela 38-3",-58.506213330000001,-34.603773330000003,1,0,011_3
"SL-DUMMY_SC-J.P.Varela 38-2",-58.506021670000003,-34.603571670000001,1,0,011_3
"SL-DUMMY_SC-J.P.Varela 38-1",-58.505688329999998,-34.603413330000002,1,0,011_3
"SL-DUMMY_SC-J.P.Varela 37-4",-58.505170000000000,-34.603065000000001,1,0,011_9
"SL-DUMMY_SC-J.P.Varela 37-3",-58.504980000000003,-34.602976669999997,1,0,011_9
"SL-DUMMY_SC-J.P.Varela 37-2",-58.504678329999997,-34.602838329999997,1,0,011_9
"SL-DUMMY_SC-J.P.Varela 37-1",-58.504256669999997,-34.602601669999999,1,0,011_9
"SL-DUMMY_SC-J.P.Varela 36-1",-58.503864999999998,-34.602386670000001,1,0,011_9
"SL-DUMMY_SC-olof Palme 47-3",-58.491448509999998,-34.548269240000003,1,0,012_1
"SL-DUMMY_SC-olof Palme 47-2",-58.491260750000002,-34.548532139999999,1,0,012_1
"SL-DUMMY_SC-olof Palme 47-1",-58.491088580000003,-34.548770200000000,1,0,012_1
"SL-DUMMY_SC-olof Palme 46-3",-58.490898330000000,-34.549039839999999,1,0,012_1
"SL-DUMMY_SC-olof Palme 45-2",-58.490010009999999,-34.550220560000000,1,0,012_1
"SL-DUMMY_SC-olof Palme 45-1",-58.489899800000003,-34.550381399999999,1,0,012_1
"SL-DUMMY_SC-olof Palme 44-3",-58.489704560000000,-34.550686089999999,1,0,012_1
"SL-DUMMY_SC-olof Palme 44-2",-58.489554499999997,-34.550913710000003,1,0,012_1
"SL-DUMMY_SC-olof Palme 44-1",-58.489423049999999,-34.551132410000001,1,0,012_1
"SL-DUMMY_SC-olaf palme 43-2",-58.489064999999997,-34.551631669999999,1,0,012_1
"SL-DUMMY_SC-olaf palme 43-1",-58.489064999999997,-34.551631669999999,1,0,012_1
"SL-DUMMY_SC-plaza 43-1",-58.488808329999998,-34.551188330000002,1,0,012_1
"SL-DUMMY_SC-plaza 43-2",-58.488808329999998,-34.551188330000002,1,0,012_1
"SL-DUMMY_SC-plaza 44-1",-58.489178910000000,-34.550823729999998,1,0,012_1
"SL-DUMMY_SC-plaza 44-2",-58.489304969999999,-34.550658040000002,1,0,012_1
"SL-DUMMY_SC-plaza 44-3",-58.489429999999999,-34.550465000000003,1,0,012_1
"SL-DUMMY_SC-tinogasta 40-1",-58.505360000000003,-34.606238329999996,1,0,011_4
"SL-DUMMY_SC-tinogasta 39-6",-58.504835000000000,-34.605881670000002,1,0,011_3
"SL-DUMMY_SC-tinogasta 39-5",-58.504533330000001,-34.605800000000002,1,0,011_7
"SL-DUMMY_SC-tinogasta 39-4",-58.504203330000003,-34.605553329999999,1,0,011_3
"SL-DUMMY_SC-tinogasta 39-3",-58.504203330000003,-34.605553329999999,1,0,011_3
"SL-DUMMY_SC-tinogasta 39-2",-58.503830000000001,-34.605355000000003,1,0,011_3
"SL-DUMMY_SC-tinogasta 39-1",-58.503736670000002,-34.605306669999997,1,0,011_3
"SL-DUMMY_SC-tinogasta 38-6",-58.503606670000003,-34.605196669999998,1,0,011_9
"SL-DUMMY_SC-tinogasta 38-5",-58.503273329999999,-34.604956670000000,1,0,011_9
"SL-DUMMY_SC-tinogasta 38-4",-58.503008330000000,-34.604863330000001,1,0,011_9
"SL-DUMMY_SC-tinogasta 38-3",-58.502809999999997,-34.604756670000000,1,0,011_9
"SL-DUMMY_SC-tinogasta 38-2",-58.502600000000001,-34.604630000000000,1,0,011_9
"SL-DUMMY_SC-tinogasta 38-1",-58.502396670000003,-34.604463330000002,1,0,011_9
"SL-DUMMY_SC-tinogasta 37-4",-58.502110389999999,-34.604272870000003,1,0,011_9
"SL-DUMMY_SC-simbron 39-2",-58.506315000000001,-34.605128329999999,1,0,011_4
"SL-DUMMY_SC-simbron 39-3",-58.506450000000001,-34.605235000000000,1,0,011_4
"SL-DUMMY_SC-av chiclana 4294 42-2pa",-58.422556669999999,-34.642690000000002,1,0,004_3
"SL-DUMMY_SC-av chiclana 4294 42-2pb",-58.422556669999999,-34.642690000000002,1,0,004_3
"SL-DUMMY_SC-av chiclana 4208 42-1pa",-58.422361670000001,-34.642454999999998,1,0,004_3
"SL-DUMMY_SC-av chiclana 4208 42-1pb",-58.422361670000001,-34.642454999999998,1,0,004_3
"SL-DUMMY_SC-av chiclana 4188 41-4pa",-58.421981670000001,-34.642183330000002,1,0,004_3
"SL-DUMMY_SC-av chiclana 4188 41-4pb",-58.421981670000001,-34.642183330000002,1,0,004_3
"SL-DUMMY_SC-av chiclana 4162 41-3pa",-58.421630000000000,-34.641871670000000,1,0,004_3
"SL-DUMMY_SC-av chiclana 4162 41-3pb",-58.421630000000000,-34.641871670000000,1,0,004_3
"SL-DUMMY_SC-av chiclana 4140 41-2pa",-58.421276669999997,-34.641553330000001,1,0,004_3
"SL-DUMMY_SC-av chiclana 4140 41-2pb",-58.421276669999997,-34.641553330000001,1,0,004_3
"SL-DUMMY_SC-av chiclana 4108 41-1pa",-58.420620000000000,-34.641308330000001,1,0,004_3
"SL-DUMMY_SC-av chiclana 4108 41-1pb",-58.420620000000000,-34.641308330000001,1,0,004_3
"SL-DUMMY_SC-av chiclana 4058 40-2pa",-58.420445000000001,-34.641019999999997,1,0,004_4
"SL-DUMMY_SC-av chiclana 4058 40-2pb",-58.420445000000001,-34.641019999999997,1,0,004_4
"SL-DUMMY_SC-av chiclana 4109 41-1ia",-58.420763330000000,-34.641228329999997,1,0,004_3
"SL-DUMMY_SC-av chiclana 4109 41-1ib",-58.420763330000000,-34.641228329999997,1,0,004_3
"SL-DUMMY_SC-av chiclana 4145 41-2ia",-58.421091670000003,-34.641444999999997,1,0,004_3
"SL-DUMMY_SC-av chiclana 4145 41-2ib",-58.421091670000003,-34.641444999999997,1,0,004_3
"SL-DUMMY_SC-av chiclana 4183 41-3ia",-58.421450000000000,-34.641629999999999,1,0,004_3
"SL-DUMMY_SC-av chiclana 4183 41-3ib",-58.421450000000000,-34.641629999999999,1,0,004_3
"SL-DUMMY_SC-av chiclana 4201 42-1ia",-58.422559999999997,-34.642560000000003,1,0,004_3
"SL-DUMMY_SC-av chiclana 4201 42-1ib",-58.422600000000003,-34.642600000000002,1,0,004_3
"SL-DUMMY_SC-av chiclana 4283 42-3ia",-58.422518330000003,-34.642553329999998,1,0,004_3
"SL-DUMMY_SC-av chiclana 4283 42-3ib",-58.422518330000003,-34.642553329999998,1,0,004_3
"SL-DUMMY_SC-av chiclana 4233 42-2ia",-58.422138330000003,-34.642286669999997,1,0,004_3
"SL-DUMMY_SC-av chiclana 4233 42-2ib",-58.422138330000003,-34.642286669999997,1,0,004_3
"SL-DUMMY_SC-av chiclana 4020 40-1pa",-58.420133329999999,-34.640778330000003,1,0,004_4
"SL-DUMMY_SC-av chiclana 4020 40-1pb",-58.420133329999999,-34.640778330000003,1,0,004_4
"SL-DUMMY_SC-av chiclana 3988 39-3pa",-58.419761670000000,-34.640408330000000,1,0,004_4
"SL-DUMMY_SC-av chiclana 3988 39-3pb",-58.419761670000000,-34.640408330000000,1,0,004_4
"SL-DUMMY_SC-av chiclana 3954 39-2pa",-58.419359999999998,-34.640103330000002,1,0,004_4
"SL-DUMMY_SC-av chiclana 3954 39-2pb",-58.419359999999998,-34.640103330000002,1,0,004_4
"SL-DUMMY_SC-av chiclana 3922 39-1pa",-58.418970000000002,-34.639814999999999,1,0,004_4
"SL-DUMMY_SC-av chiclana 3922 39-1pb",-58.418970000000002,-34.639814999999999,1,0,004_4
"SL-DUMMY_SC-av chiclana 3896 38-4pa",-58.418610000000001,-34.639586670000000,1,0,004_4
"SL-DUMMY_SC-av chiclana 3896 38-4pb",-58.418610000000001,-34.639586670000000,1,0,004_4
"SL-DUMMY_SC-av chiclana 3907 39-1ia",-58.419035000000001,-34.639704999999999,1,0,004_4
"SL-DUMMY_SC-av chiclana 3907 39-1ib",-58.419035000000001,-34.639704999999999,1,0,004_4
"SL-DUMMY_SC-av chiclana 3921 39-2ia",-58.419191669999996,-34.639863329999997,1,0,004_4
"SL-DUMMY_SC-av chiclana 3921 39-2ib",-58.419191669999996,-34.639863329999997,1,0,004_4
"SL-DUMMY_SC-av chiclana 3971 39-3ia",-58.419606670000000,-34.640259999999998,1,0,004_4
"SL-DUMMY_SC-av chiclana 3971 39-3ib",-58.419606670000000,-34.640259999999998,1,0,004_4
"SL-DUMMY_SC-av chiclana 3997 39-4ia",-58.420026669999999,-34.640623329999997,1,0,004_4
"SL-DUMMY_SC-av chiclana 3997 39-4ib",-58.420026669999999,-34.640623329999997,1,0,004_4
"SL-DUMMY_SC-av chiclana 4045 40-1ia",-58.420368330000002,-34.640766669999998,1,0,004_4
"SL-DUMMY_SC-av chiclana 4045 40-1ib",-58.420368330000002,-34.640766669999998,1,0,004_4
"SL-DUMMY_SC-av chiclana 3298 32-8a",-58.410826450000002,-34.634163289999996,1,0,004_6
"SL-DUMMY_SC-av chiclana 3298 32-8b",-58.410772809999997,-34.634130190000000,1,0,004_6
"SL-DUMMY_SC-av chiclana 3268 32-6a",-58.410397300000000,-34.633883019999999,1,0,004_6
"SL-DUMMY_SC-av chiclana 3268 32-6b",-58.410451670000000,-34.633918330000000,1,0,004_6
"SL-DUMMY_SC-SANTA FE 2631 26-3i",-58.404058999999997,-34.593829999999997,1,0,002_14
"SL-DUMMY_SC-SANTA FE 2653 26-5i",-58.404259799999998,-34.593684600000003,1,0,002_14
"SL-DUMMY_SC-SANTA FE 2669 26-7i",-58.404486400000003,-34.593574500000003,1,0,002_14
"SL-DUMMY_SC-SANTA FE 2683 26-9i",-58.404770610000000,-34.593475640000001,1,0,002_14
"SL-DUMMY_SC-SANTA FE 2710 27-2p",-58.405191440000003,-34.593222330000003,1,0,002_14
"SL-DUMMY_SC-SANTA FE 2889 28-9i",-58.406980699999998,-34.591686299999999,1,0,002_22
CityTouch-20254,-58.388979089999999,-34.650931479999997,1,0,004_11
"SL-DUMMY_SC-av rivadavia 11401 10i-114 1",-58.525283330000001,-34.638959999999997,1,0,009_1
"SL-DUMMY_SC-av rivadavia 11401 10i-114 2",-58.525298329999998,-34.638981670000000,1,0,009_1
